code,code,decimal_point,name,pre_close,sec,sse,volunit
399641,399641,2,深证新兴,1551.8061523438,index_cn,sz,100
399642,399642,2,中小新兴,1477.62109375,index_cn,sz,100
399643,399643,2,创业新兴,1673.4462890625,index_cn,sz,100
399644,399644,2,深证时钟,2633.2172851562,index_cn,sz,100
399645,399645,2,100低波,7428.3359375,index_cn,sz,100
399646,399646,2,深消费50,5927.4897460938,index_cn,sz,100
399647,399647,2,深医药50,9705.4208984375,index_cn,sz,100
399648,399648,2,深证GDP,7762.8544921875,index_cn,sz,100
399649,399649,2,中小红利,2368.9287109375,index_cn,sz,100
399650,399650,2,中小治理,1844.1455078125,index_cn,sz,100
399651,399651,2,中小责任,1495.1950683594,index_cn,sz,100
399652,399652,2,中创高新,1926.6977539062,index_cn,sz,100
399653,399653,2,深证龙头,1774.1383056641,index_cn,sz,100
399654,399654,2,深证文化,2516.671875,index_cn,sz,100
399655,399655,2,深证绩效,6824.6860351562,index_cn,sz,100
399656,399656,2,100绩效,4506.6567382812,index_cn,sz,100
399657,399657,2,300绩效,4895.412109375,index_cn,sz,100
399658,399658,2,中小绩效,3524.2009277344,index_cn,sz,100
399659,399659,2,深成指EW,3117.1752929688,index_cn,sz,100
399660,399660,2,中创EW,1892.9388427734,index_cn,sz,100
399661,399661,2,深证低波,4623.119140625,index_cn,sz,100
399662,399662,2,深证高贝,1405.5833740234,index_cn,sz,100
399663,399663,2,中小低波,1334.7608642578,index_cn,sz,100
399664,399664,2,中小高贝,859.9776000977,index_cn,sz,100
399665,399665,2,中创低波,1420.7819824219,index_cn,sz,100
399666,399666,2,中创高贝,1143.7557373047,index_cn,sz,100
399667,399667,2,创业板G,1906.6436767578,index_cn,sz,100
399668,399668,2,创业板V,2212.7058105469,index_cn,sz,100
399669,399669,2,深证农业,6242.0649414062,index_cn,sz,100
399670,399670,2,深周期50,2388.2866210938,index_cn,sz,100
399671,399671,2,深防御50,5671.1884765625,index_cn,sz,100
399672,399672,2,深红利50,3039.7182617188,index_cn,sz,100
399673,399673,2,创业板50,1232.9956054688,index_cn,sz,100
399674,399674,2,深A医药,1869.9674072266,index_cn,sz,100
399675,399675,2,深互联网,2534.0393066406,index_cn,sz,100
399676,399676,2,深医药EW,2306.4001464844,index_cn,sz,100
399677,399677,2,深互联EW,2991.9387207031,index_cn,sz,100
399678,399678,2,深次新股,797.8284912109,index_cn,sz,100
399679,399679,2,深证200R,3908.7175292969,index_cn,sz,100
399680,399680,2,深成能源,536.5438842773,index_cn,sz,100
399681,399681,2,深成材料,869.7573242188,index_cn,sz,100
399682,399682,2,深成工业,888.642578125,index_cn,sz,100
399683,399683,2,深成可选,1431.5961914062,index_cn,sz,100
399684,399684,2,深成消费,1477.9165039062,index_cn,sz,100
399685,399685,2,深成医药,1891.5257568359,index_cn,sz,100
399686,399686,2,深成金融,1341.7014160156,index_cn,sz,100
399687,399687,2,深成信息,1995.5961914062,index_cn,sz,100
399688,399688,2,深成电信,1318.9770507812,index_cn,sz,100
399689,399689,2,深成公用,970.3762207031,index_cn,sz,100
399690,399690,2,中小专利,1529.3514404297,index_cn,sz,100
399691,399691,2,创业专利,2134.2231445312,index_cn,sz,100
399692,399692,2,创业低波,2186.1687011719,index_cn,sz,100
399693,399693,2,安防产业,2893.9978027344,index_cn,sz,100
399694,399694,2,创业高贝,2042.8002929688,index_cn,sz,100
399695,399695,2,深证节能,2020.3303222656,index_cn,sz,100
399696,399696,2,深证创投,1839.5982666016,index_cn,sz,100
399697,399697,2,中关村60,3585.5083007812,index_cn,sz,100
399698,399698,2,优势成长,13774.3642578125,index_cn,sz,100
399699,399699,2,金融科技,2771.017578125,index_cn,sz,100
399701,399701,2,深证F60,5989.1611328125,index_cn,sz,100
399702,399702,2,深证F120,5609.8525390625,index_cn,sz,100
399703,399703,2,深证F200,5433.2939453125,index_cn,sz,100
399704,399704,2,深证上游,3408.3645019531,index_cn,sz,100
399705,399705,2,深证中游,2036.2729492188,index_cn,sz,100
399706,399706,2,深证下游,4768.0112304688,index_cn,sz,100
399707,399707,2,CSSW证券,4434.3217773438,index_cn,sz,100
399802,399802,2,500深市,4469.9516601562,index_cn,sz,100
399803,399803,2,工业4.0,1898.8939208984,index_cn,sz,100
399804,399804,2,中证体育,1281.5450439453,index_cn,sz,100
399805,399805,2,互联金融,2356.7414550781,index_cn,sz,100
399806,399806,2,环境治理,1572.8503417969,index_cn,sz,100
399807,399807,2,高铁产业,1458.9256591797,index_cn,sz,100
399808,399808,2,中证新能,1270.8337402344,index_cn,sz,100
399809,399809,2,保险主题,1998.0384521484,index_cn,sz,100
399810,399810,2,CSSW传媒,2500.6713867188,index_cn,sz,100
399811,399811,2,CSSW电子,2238.8725585938,index_cn,sz,100
399812,399812,2,养老产业,7062.0151367188,index_cn,sz,100
399813,399813,2,中证国安,4093.4111328125,index_cn,sz,100
399814,399814,2,大农业,958.7427978516,index_cn,sz,100
399817,399817,2,生态100,1296.2370605469,index_cn,sz,100
399901,399901,2,小康指数,4846.3833007812,index_cn,sz,100
399903,399903,2,中证100,3496.7373046875,index_cn,sz,100
399904,399904,2,中证 200,3416.4580078125,index_cn,sz,100
399905,399905,2,中证 500,4867.1215820312,index_cn,sz,100
399908,399908,2,300 能源,1734.1988525391,index_cn,sz,100
399909,399909,2,300 材料,2105.6418457031,index_cn,sz,100
399910,399910,2,300 工业,2021.2924804688,index_cn,sz,100
399911,399911,2,300 可选,4754.0546875,index_cn,sz,100
399912,399912,2,300 消费,13066.302734375,index_cn,sz,100
399913,399913,2,300 医药,10434.6005859375,index_cn,sz,100
399914,399914,2,300 金融,5414.1787109375,index_cn,sz,100
399917,399917,2,300 公用,1804.5389404297,index_cn,sz,100
399918,399918,2,300 成长,3810.0297851562,index_cn,sz,100
399919,399919,2,300 价值,4409.5278320312,index_cn,sz,100
399922,399922,2,中证红利,3990.2265625,index_cn,sz,100
399925,399925,2,基本面50,3939.5258789062,index_cn,sz,100
399928,399928,2,中证能源,1882.4339599609,index_cn,sz,100
399931,399931,2,中证可选,4440.7822265625,index_cn,sz,100
399932,399932,2,中证消费,10978.845703125,index_cn,sz,100
399933,399933,2,中证医药,9877.8427734375,index_cn,sz,100
399934,399934,2,中证金融,5215.5537109375,index_cn,sz,100
399935,399935,2,中证信息,3580.0590820312,index_cn,sz,100
399939,399939,2,民企200,1461.7320556641,index_cn,sz,100
399944,399944,2,内地资源,2307.5451660156,index_cn,sz,100
399950,399950,2,300基建,1858.0679931641,index_cn,sz,100
399951,399951,2,300银行,5418.8862304688,index_cn,sz,100
399952,399952,2,300地产,7352.5063476562,index_cn,sz,100
399957,399957,2,300运输,1297.2940673828,index_cn,sz,100
399958,399958,2,创业成长,996.7749023438,index_cn,sz,100
399959,399959,2,军工指数,934.6572875977,index_cn,sz,100
399961,399961,2,中证上游,2221.9985351562,index_cn,sz,100
399963,399963,2,中证下游,4913.4204101562,index_cn,sz,100
399964,399964,2,中证新兴,6902.1259765625,index_cn,sz,100
399965,399965,2,800地产,5764.763671875,index_cn,sz,100
399966,399966,2,800非银,4700.2309570312,index_cn,sz,100
399967,399967,2,中证军工,7124.3720703125,index_cn,sz,100
399969,399969,2,300非周,3721.7556152344,index_cn,sz,100
399970,399970,2,移动互联,2016.5983886719,index_cn,sz,100
399971,399971,2,中证传媒,1258.4436035156,index_cn,sz,100
399972,399972,2,300深市,3880.1394042969,index_cn,sz,100
399973,399973,2,中证国防,1040.4865722656,index_cn,sz,100
399974,399974,2,国企改革,1351.0091552734,index_cn,sz,100
399975,399975,2,证券公司,544.5225830078,index_cn,sz,100
399976,399976,2,CS新能车,1586.7454833984,index_cn,sz,100
399977,399977,2,内地低碳,1027.3143310547,index_cn,sz,100
399978,399978,2,医药100,12232.275390625,index_cn,sz,100
399979,399979,2,大宗商品,3461.1157226562,index_cn,sz,100
399982,399982,2,500等权,5748.03515625,index_cn,sz,100
399983,399983,2,地产等权,6037.1108398438,index_cn,sz,100
399986,399986,2,中证银行,5758.1186523438,index_cn,sz,100
399987,399987,2,中证酒,3116.8120117188,index_cn,sz,100
399989,399989,2,中证医疗,7204.3852539062,index_cn,sz,100
399990,399990,2,煤炭等权,1729.8909912109,index_cn,sz,100
399991,399991,2,一带一路,1386.5159912109,index_cn,sz,100
399992,399992,2,CSWD并购,1363.8807373047,index_cn,sz,100
399993,399993,2,CSWD生科,2478.6328125,index_cn,sz,100
399994,399994,2,信息安全,1382.1612548828,index_cn,sz,100
399995,399995,2,基建工程,4332.4619140625,index_cn,sz,100
399996,399996,2,智能家居,2152.5073242188,index_cn,sz,100
399997,399997,2,中证白酒,5428.9350585938,index_cn,sz,100
399998,399998,2,中证煤炭,1308.8822021484,index_cn,sz,100
880001,880001,2,总市值,4777.5200195312,index_cn,sh,100
880002,880002,2,流通市值,3851.6000976562,index_cn,sh,100
880003,880003,2,平均股价,1272.0124998093,index_cn,sh,100
880004,880004,2,成交均价,424.0050001144,index_cn,sh,100
880005,880005,2,涨跌家数,1768.0,index_cn,sh,100
880006,880006,2,停板家数,17.0,index_cn,sh,100
880007,880007,2,活筹市值,2000.7700195312,index_cn,sh,100
880011,880011,2,Ａ主总值,3519.4299316406,index_cn,sh,100
880012,880012,2,Ａ主流通,2997.0200195312,index_cn,sh,100
880013,880013,2,Ａ主平均,1064.0450000763,index_cn,sh,100
880014,880014,2,Ａ主均价,280.0574998856,index_cn,sh,100
880015,880015,2,Ａ主涨跌,947.0,index_cn,sh,100
880016,880016,2,Ａ主停板,520.0,index_cn,sh,100
880017,880017,2,Ａ主活筹,1425.5699462891,index_cn,sh,100
880021,880021,2,中小总值,813.9199829102,index_cn,sh,100
880022,880022,2,中小流通,583.2299804688,index_cn,sh,100
880023,880023,2,中小平均,952.032500267,index_cn,sh,100
880024,880024,2,中小均价,456.0600004196,index_cn,sh,100
880025,880025,2,中小涨跌,456.0,index_cn,sh,100
880026,880026,2,中小停板,5.0,index_cn,sh,100
880027,880027,2,中小活筹,368.4700012207,index_cn,sh,100
880031,880031,2,创业总值,444.1799926758,index_cn,sh,100
880032,880032,2,创业流通,271.3399963379,index_cn,sh,100
880033,880033,2,创业平均,16.5200004578,index_cn,sh,100
880034,880034,2,创业均价,904.029999733,index_cn,sh,100
880035,880035,2,创业涨跌,365.0,index_cn,sh,100
880036,880036,2,创业停板,2.0,index_cn,sh,100
880037,880037,2,创业活筹,206.7200012207,index_cn,sh,100
880201,880201,2,黑龙江,737.0700073242,index_cn,sh,100
880202,880202,2,新疆板块,754.9600219727,index_cn,sh,100
880203,880203,2,吉林板块,864.0100097656,index_cn,sh,100
880204,880204,2,甘肃板块,1024.8199462891,index_cn,sh,100
880205,880205,2,辽宁板块,762.8699951172,index_cn,sh,100
880206,880206,2,青海板块,375.0899963379,index_cn,sh,100
880207,880207,2,北京板块,1225.6800537109,index_cn,sh,100
880208,880208,2,陕西板块,801.9400024414,index_cn,sh,100
880209,880209,2,天津板块,777.6099853516,index_cn,sh,100
880210,880210,2,广西板块,761.0200195312,index_cn,sh,100
880211,880211,2,河北板块,776.0200195312,index_cn,sh,100
880212,880212,2,广东板块,1629.7600097656,index_cn,sh,100
880213,880213,2,河南板块,801.6099853516,index_cn,sh,100
880214,880214,2,宁夏板块,479.0299987793,index_cn,sh,100
880215,880215,2,山东板块,1047.7099609375,index_cn,sh,100
880216,880216,2,上海板块,1225.6500244141,index_cn,sh,100
880217,880217,2,山西板块,621.0599975586,index_cn,sh,100
880218,880218,2,深圳板块,1657.3000488281,index_cn,sh,100
880219,880219,2,湖北板块,1067.6099853516,index_cn,sh,100
880220,880220,2,福建板块,1337.1099853516,index_cn,sh,100
880221,880221,2,湖南板块,815.7700195312,index_cn,sh,100
880222,880222,2,江西板块,839.3400268555,index_cn,sh,100
880223,880223,2,四川板块,1082.6199951172,index_cn,sh,100
880224,880224,2,安徽板块,959.2399902344,index_cn,sh,100
880225,880225,2,重庆板块,954.5700073242,index_cn,sh,100
880226,880226,2,江苏板块,1247.6500244141,index_cn,sh,100
880227,880227,2,云南板块,786.7199707031,index_cn,sh,100
880228,880228,2,浙江板块,1341.5899658203,index_cn,sh,100
880229,880229,2,贵州板块,3348.7900390625,index_cn,sh,100
880230,880230,2,海南板块,715.1900024414,index_cn,sh,100
880231,880231,2,西藏板块,531.5,index_cn,sh,100
880232,880232,2,内蒙板块,1091.3599853516,index_cn,sh,100
880301,880301,2,煤炭,559.0100097656,index_cn,sh,100
880302,880302,2,煤炭开采,560.0700073242,index_cn,sh,100
880303,880303,2,焦炭加工,548.7600097656,index_cn,sh,100
880305,880305,2,电力,1180.1999511719,index_cn,sh,100
880306,880306,2,水力发电,1432.4200439453,index_cn,sh,100
880307,880307,2,火力发电,1036.1400146484,index_cn,sh,100
880308,880308,2,新型电力,788.0999755859,index_cn,sh,100
880310,880310,2,石油,915.9199829102,index_cn,sh,100
880311,880311,2,石油开采,788.200012207,index_cn,sh,100
880312,880312,2,石油加工,1295.9899902344,index_cn,sh,100
880313,880313,2,石油贸易,1052.5899658203,index_cn,sh,100
880318,880318,2,钢铁,844.0100097656,index_cn,sh,100
880319,880319,2,普钢,801.6199951172,index_cn,sh,100
880320,880320,2,特种钢,1276.7199707031,index_cn,sh,100
880321,880321,2,钢加工,747.8699951172,index_cn,sh,100
880324,880324,2,有色,515.9699707031,index_cn,sh,100
880325,880325,2,铜,449.9599914551,index_cn,sh,100
880326,880326,2,铝,535.2199707031,index_cn,sh,100
880327,880327,2,铅锌,404.5199890137,index_cn,sh,100
880328,880328,2,黄金,492.2799987793,index_cn,sh,100
880329,880329,2,小金属,625.0599975586,index_cn,sh,100
880330,880330,2,化纤,1469.4100341797,index_cn,sh,100
880335,880335,2,化工,1015.9400024414,index_cn,sh,100
880336,880336,2,化工原料,1098.7299804688,index_cn,sh,100
880337,880337,2,农药化肥,920.2700195312,index_cn,sh,100
880338,880338,2,塑料,772.2100219727,index_cn,sh,100
880339,880339,2,橡胶,840.3300170898,index_cn,sh,100
880340,880340,2,染料涂料,1645.3199462891,index_cn,sh,100
880344,880344,2,建材,1033.9799804688,index_cn,sh,100
880345,880345,2,陶瓷,1780.75,index_cn,sh,100
880346,880346,2,水泥,1033.5799560547,index_cn,sh,100
880347,880347,2,玻璃,887.2199707031,index_cn,sh,100
880348,880348,2,其他建材,1328.5400390625,index_cn,sh,100
880350,880350,2,造纸,1054.3900146484,index_cn,sh,100
880351,880351,2,矿物制品,1034.8299560547,index_cn,sh,100
880355,880355,2,日用化工,1156.4200439453,index_cn,sh,100
880360,880360,2,农林牧渔,987.4199829102,index_cn,sh,100
880361,880361,2,种植业,815.0599975586,index_cn,sh,100
880362,880362,2,渔业,551.0300292969,index_cn,sh,100
880363,880363,2,林业,1085.9699707031,index_cn,sh,100
880364,880364,2,饲料,1242.1600341797,index_cn,sh,100
880366,880366,2,农业综合,1091.1099853516,index_cn,sh,100
880367,880367,2,纺织服饰,965.8200073242,index_cn,sh,100
880368,880368,2,纺织,897.2299804688,index_cn,sh,100
880369,880369,2,服饰,995.3200073242,index_cn,sh,100
880372,880372,2,食品饮料,1779.1800537109,index_cn,sh,100
880373,880373,2,乳制品,2941.4899902344,index_cn,sh,100
880374,880374,2,软饮料,1010.6599731445,index_cn,sh,100
880375,880375,2,食品,1510.1899414062,index_cn,sh,100
880380,880380,2,酿酒,2595.6999511719,index_cn,sh,100
880381,880381,2,白酒,3294.3500976562,index_cn,sh,100
880382,880382,2,啤酒,643.0,index_cn,sh,100
880383,880383,2,红黄酒,564.2700195312,index_cn,sh,100
880387,880387,2,家用电器,2434.4299316406,index_cn,sh,100
880390,880390,2,汽车类,1318.25,index_cn,sh,100
880391,880391,2,汽车整车,1432.3299560547,index_cn,sh,100
880392,880392,2,汽车配件,1318.8399658203,index_cn,sh,100
880393,880393,2,汽车服务,725.7399902344,index_cn,sh,100
880394,880394,2,摩托车,634.6199951172,index_cn,sh,100
880398,880398,2,医疗保健,2497.1599121094,index_cn,sh,100
880399,880399,2,家居用品,2236.3999023438,index_cn,sh,100
880400,880400,2,医药,1773.4100341797,index_cn,sh,100
880401,880401,2,化学制药,1727.9499511719,index_cn,sh,100
880402,880402,2,生物制药,2364.1999511719,index_cn,sh,100
880403,880403,2,中成药,1526.4699707031,index_cn,sh,100
880406,880406,2,商业连锁,917.0800170898,index_cn,sh,100
880407,880407,2,百货,795.0,index_cn,sh,100
880408,880408,2,超市连锁,1037.4899902344,index_cn,sh,100
880409,880409,2,电器连锁,895.1699829102,index_cn,sh,100
880410,880410,2,医药商业,1598.4599609375,index_cn,sh,100
880411,880411,2,其他商业,746.6400146484,index_cn,sh,100
880412,880412,2,商品城,498.1000061035,index_cn,sh,100
880413,880413,2,批发业,679.3599853516,index_cn,sh,100
880414,880414,2,商贸代理,783.75,index_cn,sh,100
880418,880418,2,传媒娱乐,1033.3900146484,index_cn,sh,100
880419,880419,2,出版业,943.9299926758,index_cn,sh,100
880420,880420,2,影视音像,1112.8800048828,index_cn,sh,100
880421,880421,2,广告包装,1095.1999511719,index_cn,sh,100
880422,880422,2,文教休闲,1517.4599609375,index_cn,sh,100
880423,880423,2,酒店餐饮,937.6799926758,index_cn,sh,100
880424,880424,2,旅游,1848.4599609375,index_cn,sh,100
880425,880425,2,旅游服务,2765.9899902344,index_cn,sh,100
880426,880426,2,旅游景点,1148.0200195312,index_cn,sh,100
880430,880430,2,航空,1062.9499511719,index_cn,sh,100
880431,880431,2,船舶,470.3699951172,index_cn,sh,100
880432,880432,2,运输设备,1391.0200195312,index_cn,sh,100
880437,880437,2,通用机械,751.8699951172,index_cn,sh,100
880438,880438,2,机床制造,539.450012207,index_cn,sh,100
880439,880439,2,机械基件,791.7800292969,index_cn,sh,100
880440,880440,2,工业机械,1067.5699462891,index_cn,sh,100
880441,880441,2,化工机械,816.5700073242,index_cn,sh,100
880442,880442,2,轻工机械,781.5,index_cn,sh,100
880443,880443,2,纺织机械,854.8499755859,index_cn,sh,100
880444,880444,2,农用机械,698.3900146484,index_cn,sh,100
880445,880445,2,专用机械,1411.8100585938,index_cn,sh,100
880446,880446,2,电气设备,755.7399902344,index_cn,sh,100
880447,880447,2,工程机械,555.9000244141,index_cn,sh,100
880448,880448,2,电器仪表,2381.830078125,index_cn,sh,100
880452,880452,2,电信运营,1094.0899658203,index_cn,sh,100
880453,880453,2,公共交通,695.2299804688,index_cn,sh,100
880454,880454,2,水务,930.2199707031,index_cn,sh,100
880455,880455,2,供气供热,714.6300048828,index_cn,sh,100
880456,880456,2,环境保护,1351.9200439453,index_cn,sh,100
880459,880459,2,运输服务,834.5800170898,index_cn,sh,100
880460,880460,2,铁路,1359.7700195312,index_cn,sh,100
880461,880461,2,水运,543.7600097656,index_cn,sh,100
880462,880462,2,空运,784.6500244141,index_cn,sh,100
880463,880463,2,公路,763.0100097656,index_cn,sh,100
880464,880464,2,仓储物流,1758.8299560547,index_cn,sh,100
880465,880465,2,交通设施,1427.9300537109,index_cn,sh,100
880466,880466,2,路桥,1190.6300048828,index_cn,sh,100
880467,880467,2,机场,2766.8100585938,index_cn,sh,100
880468,880468,2,港口,1373.4300537109,index_cn,sh,100
880471,880471,2,银行,1712.4300537109,index_cn,sh,100
880472,880472,2,证券,996.6599731445,index_cn,sh,100
880473,880473,2,保险,1637.0899658203,index_cn,sh,100
880474,880474,2,多元金融,1375.8100585938,index_cn,sh,100
880476,880476,2,建筑,1239.1700439453,index_cn,sh,100
880477,880477,2,建筑工程,1276.8199462891,index_cn,sh,100
880478,880478,2,装修装饰,1046.6199951172,index_cn,sh,100
880482,880482,2,房地产,1330.1400146484,index_cn,sh,100
880483,880483,2,全国地产,1654.2800292969,index_cn,sh,100
880484,880484,2,区域地产,1032.5799560547,index_cn,sh,100
880485,880485,2,园区开发,1247.6999511719,index_cn,sh,100
880486,880486,2,房产服务,1339.6500244141,index_cn,sh,100
880489,880489,2,IT设备,1312.5200195312,index_cn,sh,100
880490,880490,2,通信设备,1257.9599609375,index_cn,sh,100
880491,880491,2,半导体,1062.3599853516,index_cn,sh,100
880492,880492,2,元器件,1294.8499755859,index_cn,sh,100
880493,880493,2,软件服务,1822.5,index_cn,sh,100
880494,880494,2,互联网,2196.5400390625,index_cn,sh,100
880497,880497,2,综合类,726.8300170898,index_cn,sh,100
880501,880501,2,含H股,1258.4899902344,index_cn,sh,100
880502,880502,2,含B股,1010.6199951172,index_cn,sh,100
880503,880503,2,皖江区域,862.0300292969,index_cn,sh,100
880504,880504,2,长株潭,750.5300292969,index_cn,sh,100
880505,880505,2,稀缺资源,398.6600036621,index_cn,sh,100
880506,880506,2,5G概念,1174.2099609375,index_cn,sh,100
880507,880507,2,国防军工,962.7800292969,index_cn,sh,100
880511,880511,2,承诺注资,853.1400146484,index_cn,sh,100
880513,880513,2,海峡西岸,1123.8000488281,index_cn,sh,100
880515,880515,2,通达信88,1613.3299560547,index_cn,sh,100
880516,880516,2,ST板块,1041.4300537109,index_cn,sh,100
880519,880519,2,低碳经济,801.5100097656,index_cn,sh,100
880520,880520,2,智能电网,894.9000244141,index_cn,sh,100
880521,880521,2,黄金概念,548.1500244141,index_cn,sh,100
880522,880522,2,成渝特区,981.3099975586,index_cn,sh,100
880523,880523,2,黄河三角,1088.7199707031,index_cn,sh,100
880524,880524,2,含可转债,1043.8000488281,index_cn,sh,100
880525,880525,2,铁路基建,1250.9200439453,index_cn,sh,100
880526,880526,2,长三角,1306.1300048828,index_cn,sh,100
880527,880527,2,珠三角,2102.2299804688,index_cn,sh,100
880528,880528,2,环渤海,1222.5699462891,index_cn,sh,100
880529,880529,2,次新股,3647.7299804688,index_cn,sh,100
880530,880530,2,三网融合,1084.9000244141,index_cn,sh,100
880531,880531,2,武汉规划,893.5,index_cn,sh,100
880532,880532,2,整体上市,1243.2900390625,index_cn,sh,100
880533,880533,2,物联网,1101.3000488281,index_cn,sh,100
880534,880534,2,锂电池,1073.2800292969,index_cn,sh,100
880535,880535,2,稀土永磁,447.8500061035,index_cn,sh,100
880536,880536,2,多晶硅,688.0100097656,index_cn,sh,100
880537,880537,2,核电核能,731.5900268555,index_cn,sh,100
880538,880538,2,参股金融,1103.2800292969,index_cn,sh,100
880539,880539,2,股权激励,1511.5200195312,index_cn,sh,100
880540,880540,2,创投概念,1189.9899902344,index_cn,sh,100
880542,880542,2,水利建设,1124.6899414062,index_cn,sh,100
880543,880543,2,外资背景,1508.0100097656,index_cn,sh,100
880544,880544,2,太阳能,1282.4699707031,index_cn,sh,100
880545,880545,2,云计算,1882.0500488281,index_cn,sh,100
880546,880546,2,卫星导航,1698.5500488281,index_cn,sh,100
880547,880547,2,电子支付,1702.3900146484,index_cn,sh,100
880548,880548,2,新三板,1525.9599609375,index_cn,sh,100
880549,880549,2,可燃冰,949.6500244141,index_cn,sh,100
880550,880550,2,保障房,2009.0600585938,index_cn,sh,100
880551,880551,2,涉矿概念,1090.6899414062,index_cn,sh,100
880552,880552,2,金融改革,1242.5,index_cn,sh,100
880553,880553,2,页岩气,1042.9499511719,index_cn,sh,100
880554,880554,2,东亚自贸,1291.9499511719,index_cn,sh,100
880556,880556,2,IP变现,1134.1600341797,index_cn,sh,100
880557,880557,2,生物疫苗,2163.6599121094,index_cn,sh,100
880558,880558,2,节能,1330.7900390625,index_cn,sh,100
880560,880560,2,高端装备,957.6599731445,index_cn,sh,100
880562,880562,2,高校背景,1712.1199951172,index_cn,sh,100
880563,880563,2,食品安全,2224.8701171875,index_cn,sh,100
880564,880564,2,奢侈品,3002.6599121094,index_cn,sh,100
880565,880565,2,送转潜力,4800.1000976562,index_cn,sh,100
880566,880566,2,图们江,1322.5100097656,index_cn,sh,100
880567,880567,2,海南自贸,1490.9799804688,index_cn,sh,100
880568,880568,2,生物质能,1130.9000244141,index_cn,sh,100
880569,880569,2,3D打印,1822.2900390625,index_cn,sh,100
880570,880570,2,海水淡化,1422.4300537109,index_cn,sh,100
880571,880571,2,碳纤维,1459.6199951172,index_cn,sh,100
880572,880572,2,新零售,1178.5200195312,index_cn,sh,100
880573,880573,2,摘帽概念,1746.4599609375,index_cn,sh,100
880574,880574,2,苹果概念,1805.2600097656,index_cn,sh,100
880575,880575,2,地热能,1243.1800537109,index_cn,sh,100
880576,880576,2,重组股,2412.5700683594,index_cn,sh,100
880577,880577,2,安防服务,2971.5100097656,index_cn,sh,100
880578,880578,2,建筑节能,2582.1398925781,index_cn,sh,100
880579,880579,2,生态农业,1376.8499755859,index_cn,sh,100
880580,880580,2,智能交通,2395.0900878906,index_cn,sh,100
880581,880581,2,空气治理,1497.4100341797,index_cn,sh,100
880582,880582,2,风能,1020.2899780273,index_cn,sh,100
880583,880583,2,充电桩,1521.7299804688,index_cn,sh,100
880584,880584,2,石墨烯,1251.8000488281,index_cn,sh,100
880585,880585,2,风沙治理,957.6300048828,index_cn,sh,100
880586,880586,2,土地流转,1105.0400390625,index_cn,sh,100
880587,880587,2,聚氨酯,2294.2199707031,index_cn,sh,100
880588,880588,2,绿色照明,1253.8900146484,index_cn,sh,100
880589,880589,2,智能穿戴,1340.7199707031,index_cn,sh,100
880590,880590,2,网络游戏,1241.7700195312,index_cn,sh,100
880591,880591,2,上海自贸,1562.0100097656,index_cn,sh,100
880592,880592,2,互联金融,1762.4799804688,index_cn,sh,100
880593,880593,2,婴童概念,1305.8000488281,index_cn,sh,100
880594,880594,2,一带一路,1428.3100585938,index_cn,sh,100
880595,880595,2,民营银行,1447.2399902344,index_cn,sh,100
880596,880596,2,体育概念,1233.4499511719,index_cn,sh,100
880597,880597,2,养老概念,1271.2900390625,index_cn,sh,100
880598,880598,2,博彩概念,844.7700195312,index_cn,sh,100
880599,880599,2,民营医院,1481.5799560547,index_cn,sh,100
880600,880600,2,油气改革,857.950012207,index_cn,sh,100
880601,880601,2,种植业,816.9799804688,index_cn,sh,100
880602,880602,2,渔业,551.0300292969,index_cn,sh,100
880603,880603,2,林业,1122.2800292969,index_cn,sh,100
880604,880604,2,饲料,1242.1600341797,index_cn,sh,100
880605,880605,2,农产加工,449.2099914551,index_cn,sh,100
880606,880606,2,农业综合,823.3599853516,index_cn,sh,100
880607,880607,2,畜禽养殖,1946.0999755859,index_cn,sh,100
880608,880608,2,动物保健,3801.5700683594,index_cn,sh,100
880609,880609,2,石油开采,692.3599853516,index_cn,sh,100
880610,880610,2,煤炭开采,549.1500244141,index_cn,sh,100
880612,880612,2,采掘服务,834.700012207,index_cn,sh,100
880613,880613,2,石油化工,1174.1800537109,index_cn,sh,100
880614,880614,2,化学原料,967.700012207,index_cn,sh,100
880615,880615,2,化学制品,880.0399780273,index_cn,sh,100
880616,880616,2,化学纤维,1418.7600097656,index_cn,sh,100
880617,880617,2,塑料,769.3599853516,index_cn,sh,100
880618,880618,2,橡胶,837.0399780273,index_cn,sh,100
880619,880619,2,化工新材,2134.830078125,index_cn,sh,100
880620,880620,2,钢铁,866.0599975586,index_cn,sh,100
880621,880621,2,有色金属,517.6900024414,index_cn,sh,100
880622,880622,2,金属新材,897.6599731445,index_cn,sh,100
880623,880623,2,建筑材料,1014.9000244141,index_cn,sh,100
880624,880624,2,建筑装饰,1320.2900390625,index_cn,sh,100
880625,880625,2,通用机械,696.6400146484,index_cn,sh,100
880626,880626,2,专用设备,667.049987793,index_cn,sh,100
880627,880627,2,仪器仪表,2125.9899902344,index_cn,sh,100
880628,880628,2,电气设备,777.2100219727,index_cn,sh,100
880629,880629,2,金属制品,1013.0999755859,index_cn,sh,100
880630,880630,2,半导体,952.450012207,index_cn,sh,100
880631,880631,2,元件,1277.9499511719,index_cn,sh,100
880632,880632,2,光学光电,1100.5100097656,index_cn,sh,100
880633,880633,2,其他电子,2537.0100097656,index_cn,sh,100
880634,880634,2,电子制造,628.5399780273,index_cn,sh,100
